method,cell,answers,clean,erroneous,clean_accuracy,error_exact_accuracy,f1,valid_decisions
b6_best_exact1_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.24242424242424243,0.33954604170511166,1000.0
b6_best_exact1_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.26262626262626265,0.3351618211738892,1000.0
b6_best_exact1_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.22995461422087746,0.3209233584347948,1000.0
b6_best_exact1_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.23600605143721634,0.31400846926568043,1000.0
b6_best_exact1_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.25559947299077734,0.33968654917044605,1000.0
b6_best_exact1_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.2740447957839262,0.3389040741276524,1000.0
b6_best_exact1_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.357487922705314,0.4454065469904963,400.0
b6_best_exact1_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.3671497584541063,0.3916653411802132,400.0
b6_best_exact1_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.25925925925925924,0.35572249226690233,1000.0
b6_best_exact1_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.2727272727272727,0.3432744978697504,1000.0
b6_best_exact1_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.23903177004538578,0.32965886566748964,1000.0
b6_best_exact1_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.24205748865355523,0.31931918739291704,1000.0
b6_best_exact1_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.28326745718050067,0.3632636950967018,1000.0
b6_best_exact1_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.2859025032938076,0.3478241330237435,1000.0
b6_best_exact4_logit,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.26570048309178745,0.36652734340747667,400.0
b6_best_exact4_logit,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.22705314009661837,0.29468225094821576,400.0
b6_best_exact4_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.19023569023569023,0.28482503917851154,1000.0
b6_best_exact4_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.19696969696969696,0.2763767952052471,1000.0
b6_best_exact4_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.10741301059001512,0.1786800327160623,1000.0
b6_best_exact4_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.10136157337367625,0.16669796263261666,1000.0
b6_best_exact4_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.1067193675889328,0.1762769914109116,1000.0
b6_best_exact4_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.1225296442687747,0.19205604771003418,1000.0
b6_best_exact4_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.2608695652173913,0.3619047619047619,400.0
b6_best_exact4_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.21256038647342995,0.2821964448315452,400.0
b6_best_exact4_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.1936026936026936,0.28858218318695106,1000.0
b6_best_exact4_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.2138047138047138,0.29253709398777217,1000.0
b6_best_exact4_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.11497730711043873,0.1890233792074283,1000.0
b6_best_exact4_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.11043872919818457,0.17878101751305392,1000.0
b6_best_exact4_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.11198945981554677,0.18340510952132505,1000.0
b6_best_exact4_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.12911725955204217,0.20005532714559623,1000.0
b12_best_exact1_logit,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.3719806763285024,0.45648612808445355,400.0
b12_best_exact1_logit,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.3961352657004831,0.4075721780750468,400.0
b12_best_exact1_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.234006734006734,0.33120266868337356,1000.0
b12_best_exact1_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.25084175084175087,0.3254068747604057,1000.0
b12_best_exact1_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.2586989409984871,0.34789685163521694,1000.0
b12_best_exact1_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.2586989409984871,0.33346824637574507,1000.0
b12_best_exact1_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.25823451910408435,0.3420055208318435,1000.0
b12_best_exact1_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.2951251646903821,0.3545640805639178,1000.0
b12_best_exact1_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.38164251207729466,0.4636890204659544,400.0
b12_best_exact1_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.40096618357487923,0.41011407307997316,400.0
b12_best_exact1_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.23232323232323232,0.32951289398280803,1000.0
b12_best_exact1_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.2609427609427609,0.3337877000263456,1000.0
b12_best_exact1_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.24962178517397882,0.33959351685104194,1000.0
b12_best_exact1_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.26021180030257185,0.33472250270796233,1000.0
b12_best_exact1_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.27009222661396576,0.35224607930818363,1000.0
b12_best_exact1_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.28063241106719367,0.3438957041329048,1000.0
b12_best_exact4_logit,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.32367149758454106,0.4181882887568781,400.0
b12_best_exact4_logit,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.2898550724637681,0.3428934278759657,400.0
b12_best_exact4_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.2053872053872054,0.30147406420559547,1000.0
b12_best_exact4_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.22053872053872053,0.29877834257360886,1000.0
b12_best_exact4_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.11346444780635401,0.1869741352446245,1000.0
b12_best_exact4_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.12859304084720122,0.20184596084053946,1000.0
b12_best_exact4_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.13965744400527008,0.2189192849404117,1000.0
b12_best_exact4_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.14361001317523056,0.21702238514355893,1000.0
b12_best_exact4_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.2995169082125604,0.39748059835788996,400.0
b12_best_exact4_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.27053140096618356,0.3289936536718041,400.0
b12_best_exact4_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.20202020202020202,0.29783101327290384,1000.0
b12_best_exact4_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.21548821548821548,0.29410901979956,1000.0
b12_best_exact4_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.11649016641452345,0.19106304666983726,1000.0
b12_best_exact4_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.12556732223903178,0.19809961271728363,1000.0
b12_best_exact4_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.13306982872200263,0.2107423528506315,1000.0
b12_best_exact4_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.14097496706192358,0.214,1000.0
b6_exact1_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.357487922705314,0.4454065469904963,400.0
b6_exact1_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.3671497584541063,0.3916653411802132,400.0
b6_exact1_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.25925925925925924,0.35572249226690233,1000.0
b6_exact1_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.2727272727272727,0.3432744978697504,1000.0
b6_exact1_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.23903177004538578,0.32965886566748964,1000.0
b6_exact1_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.24205748865355523,0.31931918739291704,1000.0
b6_exact1_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.28326745718050067,0.3632636950967018,1000.0
b6_exact1_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.2859025032938076,0.3478241330237435,1000.0
b6_exact1_logit,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.3333333333333333,0.42616822429906537,400.0
b6_exact1_logit,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.3526570048309179,0.38326419497018416,400.0
b6_exact1_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.24242424242424243,0.33954604170511166,1000.0
b6_exact1_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.26262626262626265,0.3351618211738892,1000.0
b6_exact1_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.22995461422087746,0.3209233584347948,1000.0
b6_exact1_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.23600605143721634,0.31400846926568043,1000.0
b6_exact1_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.25559947299077734,0.33968654917044605,1000.0
b6_exact1_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.2740447957839262,0.3389040741276524,1000.0
b6_exact4_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.2463768115942029,0.3477168744953799,400.0
b6_exact4_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.2318840579710145,0.2987207560216665,400.0
b6_exact4_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.19696969696969696,0.2923061882882002,1000.0
b6_exact4_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.21548821548821548,0.29410901979956,1000.0
b6_exact4_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.12254160363086233,0.19912728166676913,1000.0
b6_exact4_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.11649016641452345,0.18662825261810034,1000.0
b6_exact4_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.1251646903820817,0.20070480462019347,1000.0
b6_exact4_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.13438735177865613,0.20632355026229973,1000.0
b6_exact4_logit,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.2608695652173913,0.3619047619047619,400.0
b6_exact4_logit,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.23671497584541062,0.30269981696156195,400.0
b6_exact4_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.1919191919191919,0.28670778113108514,1000.0
b6_exact4_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.2053872053872054,0.2845586958139997,1000.0
b6_exact4_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.11043872919818457,0.1828466467678307,1000.0
b6_exact4_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.1043872919818457,0.17076815316367036,1000.0
b6_exact4_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.11462450592885376,0.18692378813895125,1000.0
b6_exact4_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.1251646903820817,0.19527798055865064,1000.0
b12_exact1_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.38164251207729466,0.4636890204659544,400.0
b12_exact1_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.40096618357487923,0.41011407307997316,400.0
b12_exact1_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.23063973063973064,0.3278159819394305,1000.0
b12_exact1_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.26430976430976433,0.3365295814473189,1000.0
b12_exact1_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.25113464447806355,0.3409907905097744,1000.0
b12_exact1_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.26021180030257185,0.33472250270796233,1000.0
b12_exact1_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.27009222661396576,0.35224607930818363,1000.0
b12_exact1_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.28063241106719367,0.3438957041329048,1000.0
b12_exact1_logit,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.3719806763285024,0.45648612808445355,400.0
b12_exact1_logit,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.3961352657004831,0.4075721780750468,400.0
b12_exact1_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.2356902356902357,0.3328853509769461,1000.0
b12_exact1_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.25252525252525254,0.3268201098671859,1000.0
b12_exact1_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.2586989409984871,0.34789685163521694,1000.0
b12_exact1_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.2586989409984871,0.33346824637574507,1000.0
