arm_id,model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
P3E0_H2_XFIT_EQUAL_REFERENCE,qwen3_8b,math,processbench_math_qwen3_8b,0.35858362496635005,0.2542087542087542,0.45791245791245794,0.6083743842364532,0.398,1000,594,406
P3E0_H2_XFIT_EQUAL_REFERENCE,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.35276476680733976,0.24659606656580937,0.47049924357034795,0.6194690265486725,0.373,1000,661,339
P3E0_H2_XFIT_EQUAL_REFERENCE,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.31394395038269296,0.2002635046113307,0.37812911725955206,0.7261410788381742,0.327,1000,759,241
P3E1_DYNAMICS_IU_ONLY,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.4116845769638263,0.3864734299516908,0.5797101449275363,0.44041450777202074,0.4125,400,207,193
P3E1_DYNAMICS_IU_ONLY,qwen3_4b,math,processbench_math_qwen3_4b,0.36181020792360363,0.28114478114478114,0.494949494949495,0.5073891625615764,0.373,1000,594,406
P3E1_DYNAMICS_IU_ONLY,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.35126312483173294,0.2617246596066566,0.4856278366111952,0.5339233038348082,0.354,1000,661,339
P3E1_DYNAMICS_IU_ONLY,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3437085391452757,0.23451910408432147,0.4189723320158103,0.6431535269709544,0.333,1000,759,241
P3E1_DYNAMICS_IU_ONLY,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.4279498631321135,0.38164251207729466,0.5169082125603864,0.48704663212435234,0.4325,400,207,193
P3E1_DYNAMICS_IU_ONLY,qwen3_8b,math,processbench_math_qwen3_8b,0.3685165827235579,0.26430976430976433,0.4663299663299663,0.6083743842364532,0.404,1000,594,406
P3E1_DYNAMICS_IU_ONLY,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3480963480963481,0.24205748865355523,0.4629349470499244,0.6194690265486725,0.37,1000,661,339
P3E1_DYNAMICS_IU_ONLY,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.32198146043055864,0.20685111989459815,0.380764163372859,0.7261410788381742,0.332,1000,759,241
P3E2_PARTITION_IU_ONLY,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.40045872981433844,0.3671497584541063,0.5700483091787439,0.44041450777202074,0.4025,400,207,193
P3E2_PARTITION_IU_ONLY,qwen3_4b,math,processbench_math_qwen3_4b,0.35901010805158595,0.2777777777777778,0.49326599326599324,0.5073891625615764,0.371,1000,594,406
P3E2_PARTITION_IU_ONLY,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.33595517847833684,0.24508320726172467,0.4599092284417549,0.5339233038348082,0.343,1000,661,339
P3E2_PARTITION_IU_ONLY,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3322510481354223,0.22397891963109354,0.4057971014492754,0.6431535269709544,0.325,1000,759,241
P3E2_PARTITION_IU_ONLY,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.4058283864004318,0.34782608695652173,0.4975845410628019,0.48704663212435234,0.415,400,207,193
P3E2_PARTITION_IU_ONLY,qwen3_8b,math,processbench_math_qwen3_8b,0.3668770887486075,0.26262626262626265,0.4696969696969697,0.6083743842364532,0.403,1000,594,406
P3E2_PARTITION_IU_ONLY,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3558499576369098,0.24962178517397882,0.46444780635400906,0.6194690265486725,0.375,1000,661,339
P3E2_PARTITION_IU_ONLY,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.31878011517217064,0.20421607378129117,0.38603425559947296,0.7261410788381742,0.33,1000,759,241
P3E3_TOPK_IU_ONLY,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.4116845769638263,0.3864734299516908,0.5748792270531401,0.44041450777202074,0.4125,400,207,193
P3E3_TOPK_IU_ONLY,qwen3_4b,math,processbench_math_qwen3_4b,0.35901010805158595,0.2777777777777778,0.49158249158249157,0.5073891625615764,0.371,1000,594,406
P3E3_TOPK_IU_ONLY,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3498980044844309,0.26021180030257185,0.49319213313161875,0.5339233038348082,0.353,1000,661,339
P3E3_TOPK_IU_ONLY,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.34933470375897024,0.23978919631093545,0.42292490118577075,0.6431535269709544,0.337,1000,759,241
P3E3_TOPK_IU_ONLY,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.4279498631321135,0.38164251207729466,0.5217391304347826,0.48704663212435234,0.4325,400,207,193
P3E3_TOPK_IU_ONLY,qwen3_8b,math,processbench_math_qwen3_8b,0.35690547062393435,0.25252525252525254,0.4562289562289562,0.6083743842364532,0.397,1000,594,406
P3E3_TOPK_IU_ONLY,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.34965794331632094,0.24357034795763993,0.46747352496217853,0.6194690265486725,0.371,1000,661,339
P3E3_TOPK_IU_ONLY,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.32038305138451245,0.20553359683794467,0.3820816864295125,0.7261410788381742,0.331,1000,759,241
P3E4_ALL_MULTI_IU_CONTROL,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.4033152575794922,0.3719806763285024,0.5700483091787439,0.44041450777202074,0.405,400,207,193
P3E4_ALL_MULTI_IU_CONTROL,qwen3_4b,math,processbench_math_qwen3_4b,0.35618588961610675,0.27441077441077444,0.49663299663299665,0.5073891625615764,0.369,1000,594,406
P3E4_ALL_MULTI_IU_CONTROL,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.33737378357671327,0.24659606656580937,0.45537065052950076,0.5339233038348082,0.344,1000,661,339
P3E4_ALL_MULTI_IU_CONTROL,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.33079924735120664,0.22266139657444006,0.39920948616600793,0.6431535269709544,0.324,1000,759,241
P3E4_ALL_MULTI_IU_CONTROL,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.4058283864004318,0.34782608695652173,0.5072463768115942,0.48704663212435234,0.415,400,207,193
P3E4_ALL_MULTI_IU_CONTROL,qwen3_8b,math,processbench_math_qwen3_8b,0.3668770887486075,0.26262626262626265,0.47474747474747475,0.6083743842364532,0.403,1000,594,406
P3E4_ALL_MULTI_IU_CONTROL,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3558499576369098,0.24962178517397882,0.4659606656580938,0.6194690265486725,0.375,1000,661,339
P3E4_ALL_MULTI_IU_CONTROL,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.32038305138451245,0.20553359683794467,0.3794466403162055,0.7261410788381742,0.331,1000,759,241
