selector,variant,pool_mode,domain,cell,n,p_pool,chosen,size,auroc,eval_mode,pctile_within_size,rand_med,K,residual,fusion,flipped,fallback,seconds,seed,diag_json
a1_residual,a1.relres_greedy,c46,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,22,spectral_entropy|rpdi|iforest,3,0.7962270946828148,live,nan,0.7830129215253703,2,0.008814291165026352,lsml,True,False,26.199,0,"{""path"": {""3"": {""cols"": [2, 10, 19], ""objective"": 0.007878955895812664}, ""4"": {""cols"": [2, 6, 10, 19], ""objective"": 0.020451676496105867}, ""5"": {""cols"": [2, 6, 10, 12, 19], ""objective"": 0.032457757821043695}, ""6"": {""cols"": [2, 6, 8, 10, 12, 19], ""objective"": 0.07574678978787011}, ""7"": {""cols"": [2, 6, 8, 10, 12, 15, 19], ""objective"": 0.10901307896000667}, ""8"": {""cols"": [0, 2, 6, 8, 10, 12, 15, 19], ""objective"": 0.15263966239132967}}}"
a1_residual,a1.upcrres_greedy,c46,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,22,sw_var_peak|cusum_shift_idx|prae,3,0.7582279050920714,live,nan,0.7830129215253703,2,0.35999852265271387,lsml,True,False,26.199,0,"{""path"": {""3"": {""cols"": [11, 15, 21], ""objective"": 0.009802312180246504}, ""4"": {""cols"": [11, 14, 15, 21], ""objective"": 0.05771019536489098}, ""5"": {""cols"": [3, 11, 14, 15, 21], ""objective"": 0.024798690266122792}, ""6"": {""cols"": [3, 11, 12, 14, 15, 21], ""objective"": 0.07275456774625208}, ""7"": {""cols"": [0, 3, 11, 12, 14, 15, 21], ""objective"": 0.09360779238987445}, ""8"": {""cols"": [0, 3, 8, 11, 12, 14, 15, 21], ""objective"": 0.10337696418798344}}}"
a1_residual,a1.router@good5,c46,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,22,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8691189050470487,live,nan,nan,-1,nan,upcr,False,False,26.199,0,"{""lsml_rel_residual"": 0.7266741103168367, ""upcr_k1_residual"": 0.26110296815489026, ""route"": ""upcr""}"
a1_residual,a1.router@minres,c46,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,22,spectral_entropy|rpdi|iforest,3,0.7856467516095629,live,nan,nan,-1,nan,upcr,True,False,26.199,0,"{""lsml_rel_residual"": 0.7266741103168367, ""upcr_k1_residual"": 0.26110296815489026, ""route"": ""upcr""}"
a1_residual,a1.good5+K_ah,c46,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,22,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8667327000135068,live,nan,nan,2,4.88141663098444,lsml,False,False,26.199,0,"{""rule"": ""ahn_horenstein""}"
a1_residual,a1.good5+K_kn,c46,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,22,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8679933366350006,live,nan,nan,4,5.933875744323746,lsml,False,False,26.199,0,"{""rule"": ""kritchman_nadler"", ""alpha"": 0.01}"
a1_residual,a1.minres+K_ah,c46,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,22,spectral_entropy|rpdi|iforest,3,0.7962270946828148,live,nan,nan,2,0.008814291165026352,lsml,True,False,26.199,0,"{""rule"": ""ahn_horenstein""}"
a1_residual,a1.relres_greedy,c46,math500,Qwen-Math-7B_T1.5,300,20,stft_max_high_power|cusum_max|cusum_shift_idx,3,0.8851410934744268,live,nan,0.9137180335097002,2,0.0004328278559921502,lsml,False,False,22.235,0,"{""path"": {""3"": {""cols"": [6, 12, 13], ""objective"": 0.00044711663566044947}, ""4"": {""cols"": [6, 9, 12, 13], ""objective"": 0.038626274536694226}, ""5"": {""cols"": [6, 9, 10, 12, 13], ""objective"": 0.05753344880150232}, ""6"": {""cols"": [6, 9, 10, 12, 13, 19], ""objective"": 0.13148098303644126}, ""7"": {""cols"": [6, 9, 10, 12, 13, 17, 19], ""objective"": 0.1941051900072258}, ""8"": {""cols"": [6, 8, 9, 10, 12, 13, 17, 19], ""objective"": 0.23699453713340385}}}"
a1_residual,a1.upcrres_greedy,c46,math500,Qwen-Math-7B_T1.5,300,20,high_band_power|spectral_centroid|stft_spectral_entropy,3,0.9389329805996472,live,nan,0.9137180335097002,2,1.8131464888576063,lsml,True,False,22.235,0,"{""path"": {""3"": {""cols"": [3, 5, 7], ""objective"": 0.029762366240546144}, ""4"": {""cols"": [3, 4, 5, 7], ""objective"": 0.03237670790615822}, ""5"": {""cols"": [3, 4, 5, 7, 11], ""objective"": 0.033355472458199996}, ""6"": {""cols"": [1, 3, 4, 5, 7, 11], ""objective"": 0.038553129279566944}, ""7"": {""cols"": [1, 3, 4, 5, 7, 11, 16], ""objective"": 0.06137535179390382}, ""8"": {""cols"": [1, 3, 4, 5, 7, 11, 14, 16], ""objective"": 0.07151493848714296}}}"
a1_residual,a1.router@good5,c46,math500,Qwen-Math-7B_T1.5,300,20,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.9470348324514991,live,nan,nan,-1,nan,upcr,False,False,22.235,0,"{""lsml_rel_residual"": 0.7514477778293913, ""upcr_k1_residual"": 0.19633131819609745, ""route"": ""upcr""}"
