selector,variant,pool_mode,domain,cell,n,p_pool,chosen,size,auroc,eval_mode,pctile_within_size,rand_med,K,residual,fusion,flipped,fallback,seconds,seed,diag_json
a3_concrete_ae,a3.cae_k3,h16,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,16,dominant_freq|spectral_centroid|cusum_shift_idx,3,0.7718697786331177,lookup,17.946428571428573,nan,2,0.17387846112251282,lsml,True,False,29.408,0,"{""k"": 3, ""val_mse"": 0.325, ""stability_jaccard"": 0.4}"
a3_concrete_ae,a3.cae_k4,h16,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,16,dominant_freq|spectral_centroid|pe_mean|cusum_shift_idx,4,0.7840709686279297,lookup,5.247252747252747,nan,3,0.24545983970165253,lsml,True,False,29.408,0,"{""k"": 4, ""val_mse"": 0.2709, ""stability_jaccard"": 0.295}"
a3_concrete_ae,a3.cae_k5,h16,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,16,trace_length|dominant_freq|spectral_centroid|pe_mean|cusum_shift_idx,5,0.7888883948326111,lookup,1.0645604395604396,nan,4,0.2954668700695038,lsml,True,False,29.408,0,"{""k"": 5, ""val_mse"": 0.1781, ""stability_jaccard"": 0.778}"
a3_concrete_ae,a3.cae_k6,h16,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,16,trace_length|dominant_freq|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,6,0.807797908782959,lookup,0.6431068931068931,nan,5,0.2501061260700226,lsml,True,False,29.408,0,"{""k"": 6, ""val_mse"": 0.1179, ""stability_jaccard"": 0.667}"
a3_concrete_ae,a3.cae_k7,h16,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,16,epr|trace_length|dominant_freq|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,7,0.8697041869163513,lookup,80.64248251748252,nan,6,0.532007098197937,lsml,True,False,29.408,0,"{""k"": 7, ""val_mse"": 0.0996, ""stability_jaccard"": 1.0}"
a3_concrete_ae,a3.cae_k8,h16,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,16,epr|trace_length|spectral_entropy|dominant_freq|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,8,0.8679032921791077,lookup,69.33954933954934,nan,7,1.8738915920257568,lsml,True,False,29.408,0,"{""k"": 8, ""val_mse"": 0.0758, ""stability_jaccard"": 0.719}"
a3_concrete_ae,a3.cae,h16,math500,Qwen2.5-Math-1.5B-Instruct_T1.5,300,16,trace_length|dominant_freq|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,6,0.807797908782959,lookup,0.6431068931068931,nan,5,0.2501061260700226,lsml,True,False,29.408,0,"{""k"": 6, ""val_mse"": 0.1179, ""stability_jaccard"": 0.667, ""adaptive"": true, ""curve"": {""3"": 0.325, ""4"": 0.2709, ""5"": 0.1781, ""6"": 0.1179, ""7"": 0.0996, ""8"": 0.0758}}"
a3_concrete_ae,a3.cae_k3,h16,math500,Qwen-Math-7B_T1.5,300,14,spectral_centroid|pe_mean|cusum_shift_idx,3,0.858686089515686,lookup,5.631868131868132,nan,2,0.3679249882698059,lsml,False,False,28.809,0,"{""k"": 3, ""val_mse"": 0.1607, ""stability_jaccard"": 0.667}"
a3_concrete_ae,a3.cae_k4,h16,math500,Qwen-Math-7B_T1.5,300,14,spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,4,0.8845899701118469,lookup,2.1478521478521477,nan,2,0.3480531573295593,lsml,False,False,28.809,0,"{""k"": 4, ""val_mse"": 0.1132, ""stability_jaccard"": 0.333}"
a3_concrete_ae,a3.cae_k5,h16,math500,Qwen-Math-7B_T1.5,300,14,spectral_centroid|stft_max_high_power|sw_var_peak|pe_mean|cusum_shift_idx,5,0.9258708357810974,lookup,16.483516483516482,nan,3,0.38511407375335693,lsml,False,False,28.809,0,"{""k"": 5, ""val_mse"": 0.0761, ""stability_jaccard"": 0.5}"
a3_concrete_ae,a3.cae_k6,h16,math500,Qwen-Math-7B_T1.5,300,14,spectral_entropy|spectral_centroid|stft_max_high_power|sw_var_peak|pe_mean|cusum_shift_idx,6,0.9187058806419373,lookup,3.8794538794538793,nan,3,1.6881821155548096,lsml,False,False,28.809,0,"{""k"": 6, ""val_mse"": 0.0553, ""stability_jaccard"": 0.81}"
a3_concrete_ae,a3.cae_k7,h16,math500,Qwen-Math-7B_T1.5,300,14,spectral_entropy|spectral_centroid|stft_max_high_power|rpdi|sw_var_peak|pe_mean|cusum_shift_idx,7,0.9463183283805847,lookup,87.00466200466201,nan,4,2.992035150527954,lsml,False,False,28.809,0,"{""k"": 7, ""val_mse"": 0.0235, ""stability_jaccard"": 0.517}"
a3_concrete_ae,a3.cae_k8,h16,math500,Qwen-Math-7B_T1.5,300,14,epr|spectral_entropy|hl_ratio|stft_max_high_power|rpdi|sw_var_peak|pe_mean|cusum_shift_idx,8,0.9467041492462158,lookup,89.37728937728937,nan,3,5.002653121948242,lsml,False,False,28.809,0,"{""k"": 8, ""val_mse"": 0.016, ""stability_jaccard"": 0.852}"
a3_concrete_ae,a3.cae,h16,math500,Qwen-Math-7B_T1.5,300,14,spectral_centroid|stft_max_high_power|sw_var_peak|pe_mean|cusum_shift_idx,5,0.9258708357810974,lookup,16.483516483516482,nan,3,0.38511407375335693,lsml,False,False,28.809,0,"{""k"": 5, ""val_mse"": 0.0761, ""stability_jaccard"": 0.5, ""adaptive"": true, ""curve"": {""3"": 0.1607, ""4"": 0.1132, ""5"": 0.0761, ""6"": 0.0553, ""7"": 0.0235, ""8"": 0.016}}"
a3_concrete_ae,a3.cae_k3,h16,math500,deepseek-math-7b-instruct_T1.5,300,16,trace_length|spectral_centroid|cusum_shift_idx,3,0.6928054094314575,lookup,72.67857142857143,nan,2,0.2931429445743561,lsml,False,False,25.235,0,"{""k"": 3, ""val_mse"": 0.4496, ""stability_jaccard"": 0.3}"
a3_concrete_ae,a3.cae_k4,h16,math500,deepseek-math-7b-instruct_T1.5,300,16,trace_length|dominant_freq|spectral_centroid|cusum_shift_idx,4,0.7222026586532593,lookup,94.14835164835165,nan,3,0.09100522100925446,lsml,True,False,25.235,0,"{""k"": 4, ""val_mse"": 0.4302, ""stability_jaccard"": 0.422}"
a3_concrete_ae,a3.cae_k5,h16,math500,deepseek-math-7b-instruct_T1.5,300,16,spectral_entropy|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,5,0.5550320148468018,lookup,0.5837912087912088,nan,4,0.33785632252693176,lsml,True,False,25.235,0,"{""k"": 5, ""val_mse"": 0.3252, ""stability_jaccard"": 0.31}"
a3_concrete_ae,a3.cae_k6,h16,math500,deepseek-math-7b-instruct_T1.5,300,16,spectral_entropy|dominant_freq|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,6,0.7098951935768127,lookup,78.13436563436564,nan,3,0.34244275093078613,lsml,False,False,25.235,0,"{""k"": 6, ""val_mse"": 0.3113, ""stability_jaccard"": 0.643}"
a3_concrete_ae,a3.cae_k7,h16,math500,deepseek-math-7b-instruct_T1.5,300,16,epr|trace_length|dominant_freq|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,7,0.7356353998184204,lookup,99.52797202797203,nan,6,0.53563392162323,lsml,True,False,25.235,0,"{""k"": 7, ""val_mse"": 0.2115, ""stability_jaccard"": 0.833}"
a3_concrete_ae,a3.cae_k8,h16,math500,deepseek-math-7b-instruct_T1.5,300,16,epr|trace_length|dominant_freq|spectral_centroid|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx,8,0.6627048254013062,lookup,7.64957264957265,nan,2,0.9835202097892761,lsml,True,False,25.235,0,"{""k"": 8, ""val_mse"": 0.1739, ""stability_jaccard"": 0.511}"
a3_concrete_ae,a3.cae,h16,math500,deepseek-math-7b-instruct_T1.5,300,16,trace_length|dominant_freq|spectral_centroid|cusum_shift_idx,4,0.7222026586532593,lookup,94.14835164835165,nan,3,0.09100522100925446,lsml,True,False,25.235,0,"{""k"": 4, ""val_mse"": 0.4302, ""stability_jaccard"": 0.422, ""adaptive"": true, ""curve"": {""3"": 0.4496, ""4"": 0.4302, ""5"": 0.3252, ""6"": 0.3113, ""7"": 0.2115, ""8"": 0.1739}}"
a3_concrete_ae,a3.cae_k3,h16,math500,DeepSeek-R1-Distill-Llama-8B_T1.5,300,15,dominant_freq|spectral_centroid|pe_mean,3,0.8048321008682251,lookup,68.57142857142857,nan,2,0.08054646849632263,lsml,False,False,30.74,0,"{""k"": 3, ""val_mse"": 0.326, ""stability_jaccard"": 0.5}"
a3_concrete_ae,a3.cae_k4,h16,math500,DeepSeek-R1-Distill-Llama-8B_T1.5,300,15,dominant_freq|spectral_centroid|pe_mean|cusum_shift_idx,4,0.7865968346595764,lookup,37.3992673992674,nan,2,0.31004372239112854,lsml,True,False,30.74,0,"{""k"": 4, ""val_mse"": 0.2716, ""stability_jaccard"": 0.27}"
a3_concrete_ae,a3.cae_k5,h16,math500,DeepSeek-R1-Distill-Llama-8B_T1.5,300,15,spectral_entropy|dominant_freq|spectral_centroid|pe_mean|cusum_shift_idx,5,0.8263285756111145,lookup,83.76623376623377,nan,3,0.18623806536197662,lsml,True,False,30.74,0,"{""k"": 5, ""val_mse"": 0.2016, ""stability_jaccard"": 0.259}"
a3_concrete_ae,a3.cae_k6,h16,math500,DeepSeek-R1-Distill-Llama-8B_T1.5,300,15,spectral_entropy|dominant_freq|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx,6,0.8128703236579895,lookup,59.37062937062937,nan,2,0.17569079995155334,lsml,True,False,30.74,0,"{""k"": 6, ""val_mse"": 0.1483, ""stability_jaccard"": 0.3}"
a3_concrete_ae,a3.cae_k7,h16,math500,DeepSeek-R1-Distill-Llama-8B_T1.5,300,15,spectral_entropy|dominant_freq|spectral_centroid|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx,7,0.8324835896492004,lookup,90.62937062937063,nan,2,0.4984012842178345,lsml,False,False,30.74,0,"{""k"": 7, ""val_mse"": 0.1051, ""stability_jaccard"": 0.685}"
a3_concrete_ae,a3.cae_k8,h16,math500,DeepSeek-R1-Distill-Llama-8B_T1.5,300,15,spectral_entropy|dominant_freq|spectral_centroid|stft_max_high_power|rpdi|pe_mean|hurst_exponent|cusum_shift_idx,8,0.8260530233383179,lookup,82.11344211344212,nan,2,0.938537061214447,lsml,False,False,30.74,0,"{""k"": 8, ""val_mse"": 0.0683, ""stability_jaccard"": 0.611}"
