selector,variant,pool_mode,domain,cell,n,p_pool,chosen,size,auroc,eval_mode,pctile_within_size,rand_med,K,residual,fusion,flipped,fallback,seconds,seed,diag_json
a5_mrmr,a5.mrmr_a0.0_s4,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7384973628100102,live,nan,0.7142015486477387,2,5.364194013863842,lsml,False,False,0.032,0,"{""alpha"": 0.0, ""mrmr_score"": 0.9812133866683503, ""mean_relevance"": 0.993267055404981}"
a5_mrmr,a5.mrmr_a0.0_s5,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.741723712265739,live,nan,0.7277101335428122,2,9.714776357787747,lsml,False,False,0.032,0,"{""alpha"": 0.0, ""mrmr_score"": 0.9310230512099342, ""mean_relevance"": 0.9808182545659715}"
a5_mrmr,a5.mrmr_a0.0_s6,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,6,0.7445152059252609,live,nan,0.727205139714959,2,15.244450914271242,lsml,False,False,0.032,0,"{""alpha"": 0.0, ""mrmr_score"": 0.9261289470743659, ""mean_relevance"": 0.9717033699840373}"
a5_mrmr,a5.mrmr_a0.0_adapt,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.7420884300302997,live,nan,0.735313096173269,2,29.579581271799135,lsml,False,False,0.032,0,"{""alpha"": 0.0, ""mrmr_score"": 0.8882044629242963, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.3_s4,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7384973628100102,live,nan,0.7142015486477387,2,5.364194013863842,lsml,False,False,0.032,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6857013750152203, ""mean_relevance"": 0.993267055404981}"
a5_mrmr,a5.mrmr_a0.3_s5,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.741723712265739,live,nan,0.7277101335428122,2,9.714776357787747,lsml,False,False,0.032,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6592831503637595, ""mean_relevance"": 0.9808182545659715}"
a5_mrmr,a5.mrmr_a0.3_s6,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,6,0.7445152059252609,live,nan,0.727205139714959,2,15.244450914271242,lsml,False,False,0.032,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6498928359006197, ""mean_relevance"": 0.9717033699840373}"
a5_mrmr,a5.mrmr_a0.3_adapt,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.7420884300302997,live,nan,0.735313096173269,2,29.579581271799135,lsml,False,False,0.032,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6300587137590787, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.5_s4,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7384973628100102,live,nan,0.7142015486477387,2,5.364194013863842,lsml,False,False,0.032,0,"{""alpha"": 0.5, ""mrmr_score"": 0.488693367246467, ""mean_relevance"": 0.993267055404981}"
a5_mrmr,a5.mrmr_a0.5_s5,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.741723712265739,live,nan,0.7277101335428122,2,9.714776357787747,lsml,False,False,0.032,0,"{""alpha"": 0.5, ""mrmr_score"": 0.47812321646630956, ""mean_relevance"": 0.9808182545659715}"
a5_mrmr,a5.mrmr_a0.5_s6,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7379923689821569,live,nan,0.727205139714959,2,14.997315848118632,lsml,False,False,0.032,0,"{""alpha"": 0.5, ""mrmr_score"": 0.46697118836771506, ""mean_relevance"": 0.9700330429237316}"
a5_mrmr,a5.mrmr_a0.5_adapt,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.7420884300302997,live,nan,0.735313096173269,2,29.579581271799135,lsml,False,False,0.032,0,"{""alpha"": 0.5, ""mrmr_score"": 0.45796154764893354, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.7_s4,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7384973628100102,live,nan,0.7142015486477387,2,5.364194013863842,lsml,False,False,0.032,0,"{""alpha"": 0.7, ""mrmr_score"": 0.2916853594777137, ""mean_relevance"": 0.993267055404981}"
a5_mrmr,a5.mrmr_a0.7_s5,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.741723712265739,live,nan,0.7277101335428122,2,9.714776357787747,lsml,False,False,0.032,0,"{""alpha"": 0.7, ""mrmr_score"": 0.29696328256885973, ""mean_relevance"": 0.9808182545659715}"
a5_mrmr,a5.mrmr_a0.7_s6,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7379923689821569,live,nan,0.727205139714959,2,14.997315848118632,lsml,False,False,0.032,0,"{""alpha"": 0.7, ""mrmr_score"": 0.2873168698297881, ""mean_relevance"": 0.9700330429237316}"
a5_mrmr,a5.mrmr_a0.7_adapt,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.7420884300302997,live,nan,0.735313096173269,2,29.579581271799135,lsml,False,False,0.032,0,"{""alpha"": 0.7, ""mrmr_score"": 0.28586438153878846, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.0_s4,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7379095527702069,live,nan,0.7008286218117694,2,5.320711997454036,lsml,False,False,0.068,0,"{""alpha"": 0.0, ""mrmr_score"": 0.9783656099252386, ""mean_relevance"": 0.9929248441053975}"
a5_mrmr,a5.mrmr_a0.0_s5,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.7435973883044256,live,nan,0.7201128527697873,2,9.44913549824135,lsml,False,False,0.068,0,"{""alpha"": 0.0, ""mrmr_score"": 0.9164759269700031, ""mean_relevance"": 0.9776350606783186}"
a5_mrmr,a5.mrmr_a0.0_s6,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7451271516492306,live,nan,0.715666761293318,2,13.959754285367707,lsml,False,False,0.068,0,"{""alpha"": 0.0, ""mrmr_score"": 0.8827713174916806, ""mean_relevance"": 0.961824436813879}"
a5_mrmr,a5.mrmr_a0.0_adapt,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.7463035054279805,live,nan,0.7250788780728606,3,25.46357567913683,lsml,False,False,0.068,0,"{""alpha"": 0.0, ""mrmr_score"": 0.850945843763195, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.3_s4,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7379095527702069,live,nan,0.7008286218117694,2,5.320711997454036,lsml,False,False,0.068,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6833626175712133, ""mean_relevance"": 0.9929248441053975}"
a5_mrmr,a5.mrmr_a0.3_s5,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.7435973883044256,live,nan,0.7201128527697873,2,9.44913549824135,lsml,False,False,0.068,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6512475302588916, ""mean_relevance"": 0.9776350606783186}"
a5_mrmr,a5.mrmr_a0.3_s6,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7451271516492306,live,nan,0.715666761293318,2,13.959754285367707,lsml,False,False,0.068,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6232034492116422, ""mean_relevance"": 0.961824436813879}"
a5_mrmr,a5.mrmr_a0.3_adapt,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.7463035054279805,live,nan,0.7250788780728606,3,25.46357567913683,lsml,False,False,0.068,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6081174817304253, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.5_s4,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7379095527702069,live,nan,0.7008286218117694,2,5.320711997454036,lsml,False,False,0.068,0,"{""alpha"": 0.5, ""mrmr_score"": 0.4866939560018632, ""mean_relevance"": 0.9929248441053975}"
a5_mrmr,a5.mrmr_a0.5_s5,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.7435973883044256,live,nan,0.7201128527697873,2,9.44913549824135,lsml,False,False,0.068,0,"{""alpha"": 0.5, ""mrmr_score"": 0.47442859911815055, ""mean_relevance"": 0.9776350606783186}"
a5_mrmr,a5.mrmr_a0.5_s6,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7451271516492306,live,nan,0.715666761293318,2,13.959754285367707,lsml,False,False,0.068,0,"{""alpha"": 0.5, ""mrmr_score"": 0.4501582036916165, ""mean_relevance"": 0.961824436813879}"
a5_mrmr,a5.mrmr_a0.5_adapt,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.7463035054279805,live,nan,0.7250788780728606,3,25.46357567913683,lsml,False,False,0.068,0,"{""alpha"": 0.5, ""mrmr_score"": 0.4462319070419122, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.7_s4,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7379095527702069,live,nan,0.7008286218117694,2,5.320711997454036,lsml,False,False,0.068,0,"{""alpha"": 0.7, ""mrmr_score"": 0.2900252944325131, ""mean_relevance"": 0.9929248441053975}"
a5_mrmr,a5.mrmr_a0.7_s5,c46,repgrid,se_nq_open_llama8b,8460,27,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.7435973883044256,live,nan,0.7201128527697873,2,9.44913549824135,lsml,False,False,0.068,0,"{""alpha"": 0.7, ""mrmr_score"": 0.2976096679774095, ""mean_relevance"": 0.9776350606783186}"
a5_mrmr,a5.mrmr_a0.7_s6,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7451271516492306,live,nan,0.715666761293318,2,13.959754285367707,lsml,False,False,0.068,0,"{""alpha"": 0.7, ""mrmr_score"": 0.277112958171591, ""mean_relevance"": 0.961824436813879}"
a5_mrmr,a5.mrmr_a0.7_adapt,c46,repgrid,se_nq_open_llama8b,8460,27,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.7463035054279805,live,nan,0.7250788780728606,3,25.46357567913683,lsml,False,False,0.068,0,"{""alpha"": 0.7, ""mrmr_score"": 0.2843463323533991, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.0_s4,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.74269562406935,live,nan,0.7488592684081123,2,5.238589297587761,lsml,False,False,0.035,0,"{""alpha"": 0.0, ""mrmr_score"": 0.9711983270236092, ""mean_relevance"": 0.9904150925359491}"
a5_mrmr,a5.mrmr_a0.0_s5,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,5,0.7467114148188334,live,nan,0.77495296249697,2,9.063694588103651,lsml,False,False,0.035,0,"{""alpha"": 0.0, ""mrmr_score"": 0.9257594639876293, ""mean_relevance"": 0.9774839668262851}"
a5_mrmr,a5.mrmr_a0.0_s6,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7519126660741288,live,nan,0.7887915113178581,2,13.58339666947692,lsml,False,False,0.035,0,"{""alpha"": 0.0, ""mrmr_score"": 0.8619610142787116, ""mean_relevance"": 0.9582301414016895}"
a5_mrmr,a5.mrmr_a0.0_adapt,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.7637920884651346,live,nan,0.7909728394491706,3,23.421818204033073,lsml,False,False,0.035,0,"{""alpha"": 0.0, ""mrmr_score"": 0.8070074190849444, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.3_s4,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.74269562406935,live,nan,0.7488592684081123,2,5.238589297587761,lsml,False,False,0.035,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6777148380902868, ""mean_relevance"": 0.9904150925359491}"
a5_mrmr,a5.mrmr_a0.3_s5,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,5,0.7467114148188334,live,nan,0.77495296249697,2,9.063694588103651,lsml,False,False,0.035,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6458691138749473, ""mean_relevance"": 0.9774839668262851}"
a5_mrmr,a5.mrmr_a0.3_s6,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7519126660741288,live,nan,0.7887915113178581,2,13.58339666947692,lsml,False,False,0.035,0,"{""alpha"": 0.3, ""mrmr_score"": 0.6230575982389488, ""mean_relevance"": 0.9582301414016895}"
a5_mrmr,a5.mrmr_a0.3_adapt,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.7637920884651346,live,nan,0.7909728394491706,3,23.421818204033073,lsml,False,False,0.035,0,"{""alpha"": 0.3, ""mrmr_score"": 0.5773822914186842, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.5_s4,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.74269562406935,live,nan,0.7488592684081123,2,5.238589297587761,lsml,False,False,0.035,0,"{""alpha"": 0.5, ""mrmr_score"": 0.48205917880140514, ""mean_relevance"": 0.9904150925359491}"
a5_mrmr,a5.mrmr_a0.5_s5,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,5,0.7467114148188334,live,nan,0.77495296249697,2,9.063694588103651,lsml,False,False,0.035,0,"{""alpha"": 0.5, ""mrmr_score"": 0.4592755471331592, ""mean_relevance"": 0.9774839668262851}"
a5_mrmr,a5.mrmr_a0.5_s6,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7519126660741288,live,nan,0.7887915113178581,2,13.58339666947692,lsml,False,False,0.035,0,"{""alpha"": 0.5, ""mrmr_score"": 0.46378865421244014, ""mean_relevance"": 0.9582301414016895}"
a5_mrmr,a5.mrmr_a0.5_adapt,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.7637920884651346,live,nan,0.7909728394491706,3,23.421818204033073,lsml,False,False,0.035,0,"{""alpha"": 0.5, ""mrmr_score"": 0.42429887297451074, ""size"": 8}"
a5_mrmr,a5.mrmr_a0.7_s4,c46,repgrid,se_squad_v2_llama8b,2933,27,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.74269562406935,live,nan,0.7488592684081123,2,5.238589297587761,lsml,False,False,0.035,0,"{""alpha"": 0.7, ""mrmr_score"": 0.2864035195125235, ""mean_relevance"": 0.9904150925359491}"
