version,split,replicate,seed,world,control,lambda,auroc,auprc,latent_correlation,oracle_weight_cosine,weight_cosine_vs_iu,weight_norm,effective_weight_count,negative_weight_count,score_variance,score_laplacian_energy,projected_condition_number,roughness_min_eigenvalue,roughness_effective_rank,zero_equation_weight_error,baseline_additive_projection_residual,baseline_g2_fraction,auroc_delta,auprc_delta,cosine_delta,energy_ratio
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,0.0,0.8581172839506173,0.8492807551361317,0.972081536652068,0.9634951707371748,0.9999999999794708,0.22070491612686968,9.992751443512963,2,0.27907132821615177,0.020701203832491313,5.743549822309304,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0,0.0,0.0,0.9999999999516936
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,0.01,0.858641975308642,0.849776827816579,0.9726340453977372,0.9663369865313677,0.9999414021389114,0.2192387644871473,9.938393820329216,2,0.27699766240873114,0.020276098357725987,5.493146409455476,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.000524691358024687,0.0004960726804473792,0.002841815794192848,0.9794646978415057
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,0.03,0.8589814814814813,0.8502660377576297,0.9735422533641727,0.971063645836107,0.9995536134352662,0.21659085399924832,9.837451280006649,2,0.27302132821106373,0.019546054117880927,5.056528386098464,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0008641975308640859,0.000985282621497996,0.007568475098932215,0.9441989110922364
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,0.1,0.8605555555555556,0.8531108706910997,0.9754774615428311,0.9813771058796413,0.9969798181525045,0.2091974943599707,9.691699992355378,1,0.26035894540145954,0.01775111058381955,3.980755060934339,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.002438271604938369,0.003830115554968039,0.0178819351424665,0.8574917056321636
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,0.3,0.8622530864197532,0.8556531819382515,0.9773699559438859,0.9918122652690783,0.9897960965208672,0.19436165052494053,9.770948032079799,2,0.2301267447948523,0.014931490514597615,2.5543929171726294,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0041358024691359185,0.006372426802119802,0.028317094531903453,0.7212860969196776
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,1.0,0.8624691358024691,0.8560293227681981,0.9783919730671634,0.9976141461727623,0.9796792134800438,0.16012727381670333,9.789014289505868,2,0.1585995777455484,0.010017718786329129,1.3081982564021195,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004351851851851829,0.006748567632066438,0.034118975435587506,0.4839196245255083
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,3.0,0.8632716049382717,0.8571246672169747,0.9786506730640504,0.9991056732167701,0.9739537424973553,0.10768370652825321,9.774740336933377,2,0.07208594327490685,0.004524053977955807,1.4280074384517099,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.005154320987654448,0.007843912080843007,0.035610502479595296,0.21854062277463276
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,dufs,10.0,0.8636419753086421,0.8577054888898604,0.9787210712410631,0.9995136578858096,0.9713753656301669,0.050276744245740065,9.764713226482366,2,0.015741145964591273,0.0009863272173810987,2.1065760205885695,0.07361569927121175,6.88716970682024,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0055246913580248025,0.008424733753728764,0.03601848714863476,0.04764588694041916
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,0.0,0.8581172839506173,0.8492807551361317,0.972081536652068,0.9634951707371748,0.9999999999794708,0.22070491612686968,9.992751443512963,2,0.27907132821615177,0.02353617381250677,5.743549822309304,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0,0.0,0.0,0.9999999999575123
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,0.01,0.8583333333333333,0.8494817628471741,0.9723857187104495,0.9650566260138543,0.999982625360052,0.21883917288158436,9.96342376968641,2,0.27525861137329494,0.023165262842239256,5.615104021830017,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.00021604938271602148,0.00020100771104247794,0.001561455276679502,0.9842408127078558
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,0.03,0.8587345679012345,0.8501262994638745,0.972926623742292,0.967852074164833,0.9998591978312137,0.21526782746979742,9.907561381022346,2,0.26789526421241466,0.022460024904276673,5.379180244981079,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0006172839506172201,0.0008455443277428643,0.004356903427658154,0.9542768116110477
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,0.1,0.8599691358024691,0.8519760241270729,0.9743083417385044,0.9751059471479242,0.998875227688825,0.20410791759065947,9.738626379669236,2,0.24453102252593442,0.020300896089287822,4.723297583513536,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0018518518518518823,0.002695268990941191,0.011610776410749368,0.8625402008901587
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,0.3,0.8610802469135802,0.8538869565272736,0.9761877947324498,0.9852508188845552,0.9950966668717589,0.17933716756379342,9.713451133236482,2,0.19297769465909842,0.015803856677476268,3.643032540629566,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.002962962962962945,0.004606201391141984,0.021755648147380402,0.6714709367249346
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,1.0,0.8623148148148148,0.8560255055095307,0.9777239587836103,0.9938071762458409,0.9872776646070174,0.12802640737867263,9.782970853078643,2,0.10034103012293735,0.0081233021185107,2.406745632009898,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004197530864197496,0.0067447503733990555,0.030312005508666084,0.3451411509312086
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,3.0,0.8625617283950618,0.8560908636273158,0.9782815832272745,0.9969808866124505,0.9813744626813053,0.07103931370174178,9.790621297291155,2,0.03115704343886019,0.0025114305604016455,1.7334678326621409,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004444444444444584,0.00681010849118413,0.03348571587527571,0.10670513314107172
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,ungated,10.0,0.8625617283950616,0.8563183653087049,0.9784684321386592,0.9980538269615185,0.9783149640704144,0.02782436535791016,9.786764747132255,2,0.004795288941401552,0.0003859442394370721,1.4307234282086432,0.10565133713905249,10.093887183654411,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004444444444444362,0.007037610172573205,0.03455865622434362,0.016397917626508572
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,0.0,0.8581172839506173,0.8492807551361317,0.972081536652068,0.9634951707371748,0.9999999999794708,0.22070491612686968,9.992751443512963,2,0.27907132821615177,0.033214792532486805,5.743549822309304,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0,0.0,0.0,0.999999999969893
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,0.01,0.8583333333333333,0.8494817628471741,0.9723551775742703,0.9648995080032734,0.9999859765998413,0.2184006908878679,9.966433190154323,2,0.2740676616454119,0.03257690497684831,5.68956237458702,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.00021604938271602148,0.00020100771104247794,0.0014043372660985654,0.980795076290319
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,0.03,0.8587037037037036,0.850121102109052,0.9728593401872329,0.967503019689406,0.9998814658640524,0.21396945958126135,9.914785482844097,2,0.26448157112575943,0.031360772117392154,5.587223835139836,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0005864197530863757,0.0008403469729203472,0.004007848952231163,0.944180882231149
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,0.1,0.8599074074074075,0.8519510053968062,0.9742607952333255,0.974853554825747,0.9989284201697767,0.20005817850742805,9.745185497171466,2,0.23479813111886677,0.027641784703687,5.279057751117843,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0017901234567901936,0.002670250260674578,0.011358384088572149,0.8322130772251203
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,0.3,0.8615123456790122,0.8543575983074034,0.9764678887386185,0.9867921257601324,0.9941387820706475,0.1698052998614363,9.728676431364773,2,0.17360935545034328,0.020171085841864726,4.680290667968393,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.003395061728394988,0.005076843171271772,0.02329695502295759,0.6072922425009414
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,1.0,0.8624999999999999,0.8561159358644068,0.9784039238971053,0.9976828108737165,0.9794777760914134,0.11294984447185599,9.788733323890996,2,0.078928434650355,0.009015624477097816,3.8077170771507918,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004382716049382673,0.006835180728275159,0.03418764013654163,0.27143401446835347
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,3.0,0.8636419753086421,0.8576078047808832,0.9788044918058378,0.9999987650100997,0.9639147354903764,0.058409382290555874,9.726245588768133,2,0.021322452179128003,0.002411624679156694,3.217442990400282,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0055246913580248025,0.008327049644751505,0.03650359427292482,0.07260694694164714
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,random_gates,10.0,0.8637962962962964,0.8578191724628368,0.9787117049793648,0.9994559241049341,0.9541406514024057,0.021784556890332117,9.6599479742728,2,0.0029730647629051185,0.00033476154681456427,2.917483311715603,0.09086151222761686,7.890338092678814,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.005679012345679135,0.008538417326705128,0.03596075336775928,0.010078688478245385
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,0.0,0.8581172839506173,0.8492807551361317,0.972081536652068,0.9634951707371748,0.9999999999794708,0.22070491612686968,9.992751443512963,2,0.27907132821615177,0.27609154120177143,5.743549822309304,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0,0.0,0.0,0.9999999999963781
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,0.01,0.8581172839506173,0.8491553024490776,0.9721293619797837,0.9637401727324033,0.9999995798692646,0.21844653559429034,9.988233798443572,2,0.2735274255798371,0.27059734581951467,5.742233621448522,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0,-0.00012545268705410617,0.00024500199522847765,0.9801000952100101
